"address","categories/0","categories/1","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Melanie Alexander","Midtown","en","false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-12-12T18:23:37.523Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURWNXJ6VzdRRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWNXJ6VzdRRRAB!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgIDV5rzW7QE%7CCgwIqcriqwYQwNTP-QE%7C?hl=en","117366516038994786680","61","https://lh3.googleusercontent.com/a-/ALV-UjX1PUrl0jmL1M2ja5X_OFxHrC4v3NMXuu6XXuWK8-svt8JVKE-OuA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117366516038994786680?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false","Great venue! The acoustics makes this one of my favorites. I recently saw Black Nativity for the third time and enjoyed it just as much as the first time. Plenty of parking in the deck.",,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Pastor David Mackey","Midtown","en","false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"Edited 2 years ago","2023-12-10T04:19:35.272Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUNCNnFYUWN3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNnFYUWN3EAE!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgICB6qXQcw%7CCgwI1_jUqwYQkIHhgQE%7C?hl=en","113103087890162308252","352","https://lh3.googleusercontent.com/a-/ALV-UjUuDbrlVexH0SQ9yANQyOa9OOuhaJ8izgieuKTWt55jAR5rxA2OIA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/113103087890162308252?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false","Came to see ""Black Nativity"" at this venue.  Good seating and clean facility. I've seen this play here several times",,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Shauntel Neal","Midtown",,"false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-12-10T00:03:28.563Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUNWNzlETmpRRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNWNzlETmpRRRAB!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgICV79DNjQE%7CCgwI0IDUqwYQwPzcjAI%7C?hl=en","106680588005759645059","35","https://lh3.googleusercontent.com/a/ACg8ocIQDF_Vr4ZA4rxhAJTLHWtKTsrNsUhkVtUo-PRNOGL5fb8Ykw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/106680588005759645059?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","3","Georgia","349 Ferst Dr NW","false",,,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","false","/m/02y_qth","en","0","33.7751231","-84.3992586","Delores Couch","Midtown",,"false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-12-09T15:50:37.748Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUNWeC0zb3hnRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNWeC0zb3hnRRAB!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgICVx-3oxgE%7CCgwIzZnSqwYQ2Jrs5AI%7C?hl=en","100858553263101146814","1","https://lh3.googleusercontent.com/a/ACg8ocLfQ8gfcfHYg88hDzLrc-25eCsVAF7jcMvrKteQ_4Ol2wd2yQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100858553263101146814?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false",,,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Kaleb Handspur","Midtown","en","false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-11-09T20:49:48.315Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURGNDY2VWVBEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGNDY2VWVBEAE!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgIDF466UeA%7CCgwI7Iu1qgYQyP2qlgE%7C?hl=en","112298038163535550023","11","https://lh3.googleusercontent.com/a/ACg8ocJpVM1XVn63w1QQGVVl8Le506cDXxbscRWVqH1YsHRH1ZgRcA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/112298038163535550023?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false","Great place",,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Dexter Leslie","Midtown","en","false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-11-07T23:53:38.230Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURGa2F5TkZnEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGa2F5TkZnEAE!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgIDFkayNFg%7CCgsIgpyrqgYQ6M3sbQ%7C?hl=en","110480544756770294274","58","https://lh3.googleusercontent.com/a/ACg8ocIEzB2sRixRp5T4U-KRIQ01tuuzS-f-R8RBMVq70RFLoGHyag=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110480544756770294274?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false","Plenty of comfortable seating with good views all over. Deck Parking nearby.",,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Natalee Leslie (Natalee_Leslie)","Midtown","en","false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-11-06T16:14:26.698Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURGeHVMdXVnRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGeHVMdXVnRRAB!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgIDFxuLuugE%7CCgwI4qGkqgYQgNCQzQI%7C?hl=en","104665507810977336779","171","https://lh3.googleusercontent.com/a-/ALV-UjUy1DILLnhwkDJIv15fXq85LlGsiR6PEjURS8gouYvdB2yVf5oqag=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/104665507810977336779?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false","We had a great experience there yesterday watching my cousin play in the MYSO. Parking however was a complete disaster both coming and going. The parking deck was poorly organized when trying to exit.",,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Wanda Powell","Midtown",,"false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-10-19T12:01:13.321Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUQ1aU9LQ1F3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ1aU9LQ1F3EAE!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgID5iOKCQw%7CCgwIibXEqQYQwJe2mQE%7C?hl=en","114796279284934332203","97","https://lh3.googleusercontent.com/a-/ALV-UjU1H-XvT8RCNH57H21wtgF3cEMveEdjunnK-zjXTDrQpcfkpd9Fzw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114796279284934332203?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false",,,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Elizabeth C.","Midtown",,"false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-10-19T11:18:13.818Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUQ1aVBEU3p3RRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1aVBEU3p3RRAB!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgID5iPDSzwE%7CCgwI9aDEqQYQ-M2phgM%7C?hl=en","116443726571364975624","47","https://lh3.googleusercontent.com/a/ACg8ocKxgc4Q5ZuVdcbSXJfiUyQoSuSxPEUXu7ISdZvaqylHpUWDQHTj=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/116443726571364975624?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","4","Georgia","349 Ferst Dr NW","false",,,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Evelyn Malone","Midtown","en","false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-10-15T00:01:29.215Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUM1MFpIbzJ3RRAB","https://lh3.googleusercontent.com/geougc-cs/ABOP9pu4tYdvdHOb50afEa2ecbv9go8ymRH6Rw7K2v-CT8ItowXrMxa7I0cZyW2GNtATUDwusRNcVHxVZYCcba_R0EK0Zm4Wt2CkaVGRgBuAQx9wJ3yZ9nih1SyyXdyAqgOZgCS7dXDo","https://lh3.googleusercontent.com/geougc-cs/ABOP9pv048lRz4WcCYX1w377C466S6qvrA7NiWuwt0cwr8SbHNvjs9tfm5Z8xv_LLpNwH0-AIqFsyjSRfHeWUGdCJb2uyf1ecswxozvNPnv9qa0C_cf2Xjw74qB_XF9CrOKoehUDRpbC","https://lh3.googleusercontent.com/geougc-cs/ABOP9psQjwY40kIgcy76vB3NlCyoCPq8LeT-9EwYNYterfpwHLkN4saheCjps0fAbzrQohyhzofEsn32XD6ggOX1uq5lCxsD_W2DX2g39BZV_ptThX6VYYfGgDQLVOIIIyTWEh_ai9dB3g","https://lh3.googleusercontent.com/geougc-cs/ABOP9ptVoIHZbB-MyXhT8XU74wnmRs70rNRhdJdcBhLLfJkqgOBnCmNWauDgmS5aenU1b-a2YSNYwzIYrOLOImJ8l5a1QEvvso-38A4H52zF0kzC-XyYukd_mNITk17QSh1-QKMdXJQ3",,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1MFpIbzJ3RRAB!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgIC50ZHo2wE%7CCgsI2desqQYQoLDpZg%7C?hl=en","103401377054364225649","462","https://lh3.googleusercontent.com/a-/ALV-UjWjo6bN0OoJuPvA-gUbBx-oGc4zAZ-u2OrK_BzTaUSB4n5EOB59=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/103401377054364225649?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false","This is my first time coming, and the atmosphere is Absolutely beautiful.",,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","false","/m/02y_qth","en","0","33.7751231","-84.3992586","Muss Cool","Midtown",,"false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-09-05T21:53:08.759Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUNaN05pMlN3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaN05pMlN3EAE!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgICZ7Ni2Sw%7CCgwIxMbepwYQgOyD6gI%7C?hl=en","114916681641225640092","6","https://lh3.googleusercontent.com/a-/ALV-UjUHlURv19oQDAixVu1WdEYvT5nq1zEYMEap0n83wsNzITFJbvKs=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114916681641225640092?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false",,,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","true","/m/02y_qth","en","0","33.7751231","-84.3992586","Shandell S.","Midtown",,"false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-09-04T18:17:23.167Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUNaNU5IdHBRRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaNU5IdHBRRRAB!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgICZ5NHtpQE%7CCgsIs77YpwYQ-Jr0Tw%7C?hl=en","104028705356210637804","44","https://lh3.googleusercontent.com/a-/ALV-UjXncm55JawDgEEnmv5YCu-X8854fSbfNcXlDRNE6Hd3xbhlQJpl=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/104028705356210637804?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false",,,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
"349 Ferst Dr NW, Atlanta, GA 30332","Performing arts theater","Art center","Performing arts theater","1112856754926869468","Atlanta","US","0x88f504897a0a5129:0xf71a9528b4f5bdc","https://lh3.googleusercontent.com/p/AF1QipMKMjj6qxNQi6x78Bx74UuuPyrbQ1jPhwA3jA3u=w408-h272-k-no","false","false","/m/02y_qth","en","0","33.7751231","-84.3992586","sydni Star","Midtown","en","false","ChIJKVEKeokE9YgR3FtPi1KpcQ8","30332",,"2 years ago","2023-08-28T09:43:38.019Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURwNDZiWURBEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwNDZiWURBEAE!2m1!1s0x0:0xf71a9528b4f5bdc!3m1!1s2@1:CIHM0ogKEICAgIDp46bYDA%7CCgsIytixpwYQgOy-CQ%7C?hl=en","102996983791076687609","7","https://lh3.googleusercontent.com/a-/ALV-UjXRN23Rju73XbVp8ewTDhJxirpFA72A2c9eRP_x7r6gYCVhWS8o=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102996983791076687609?hl=en","561","2026-03-07T17:40:35.611Z","Direct Detail URL: https://www.google.com/maps/place/Ferst+Center+For+The+Arts/@33.7751227,-84.4095369,15z/data=!3m1!4b1!4m6!3m5!1s0x88f504897a0a5129:0xf71a9528b4f5bdc!8m2!3d33.7751231!4d-84.3992586!16s%2Fm%2F02y_qth?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","349 Ferst Dr NW","false","Love",,"Ferst Center For The Arts","4.7",,"https://www.google.com/maps/search/?api=1&query=Ferst%20Center%20For%20The%20Arts&query_place_id=ChIJKVEKeokE9YgR3FtPi1KpcQ8",
