"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Dietary restrictions","reviewContext/Group size","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking options","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Recommended dishes","reviewContext/Reservation","reviewContext/Seating type","reviewContext/Service","reviewContext/Special events","reviewContext/Vegetarian offerings","reviewContext/Vegetarian options","reviewContext/Wait time","reviewContext/Wheelchair accessibility","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Mangesh","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-10-30T00:17:03.831Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMtX0pLenpRRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtX0pLenpRRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIC-_JKzzQE%7CCgwI_4T3mgYQ2OvWjAM%7C?hl=en","102216964905080820726","70","https://lh3.googleusercontent.com/a-/ALV-UjWFu69uh7uUEQrZ365WQhrL3rEWy_3dYxUrCYDIWIoWlQ0e3cU=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102216964905080820726?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","J","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-10-24T22:59:39.281Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMta0puRnBnRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMta0puRnBnRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIC-kJnFpgE%7CCgwI27HcmgYQkMy5hgE%7C?hl=en","102246266689336199732","42","https://lh3.googleusercontent.com/a-/ALV-UjWaK9aLHTtdwM2XbcEm1QxrIZOwxSm2yqbgeBdfoJ_KfoImMD0r=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102246266689336199732?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false","Better than West Village.",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","false","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Dahirou Dabo Harden","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-10-14T11:57:22.302Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURldWNMRExBEAE",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURldWNMRExBEAE!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDeucLDLA%7CCgwIop2lmgYQqK-ikAE%7C?hl=en","115641207388036738302","2","https://lh3.googleusercontent.com/a/ACg8ocLvbyX9L5m4Wq0F_nOFQwm6o-KOQ1mYCXpbZVVOfpRpS6KQ4tjj=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115641207388036738302?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","2","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Achyutan Narayanan","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","Edited 3 years ago","2022-10-02T20:11:16.106Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNleHE3UHRRRRAB","https://lh3.googleusercontent.com/geougc-cs/ABOP9pvKZ1VzHFCCutkhnY9n3yPMhkMkIvwxfBmuFpcada_toZWmc76d9vADjIFrEb8SNzez7OkJmSoPJecIEfaLJLCYFSAJSJDwG_btB311P6_Ui8AOhDT4aIGzKShwDHBb5aCeeHG5Yg","https://lh3.googleusercontent.com/geougc-cs/ABOP9ps3MlhKt38A_bclfG44iqoX2uNmpUUnmtM-TI1od6oaMyl1Pts61n6ZxY0IehfdjCxwJYq-9TL2laNZbV7LXbmgIRRC4ti5ZhJxLIvSmk_PS_vJsfrRDXXc7p2YJE7CLQ7uumQ",,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNleHE3UHRRRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICexq7PtQE%7CCgsI5ODnmQYQsIvbMg%7C?hl=en","116918513905681160852","112","https://lh3.googleusercontent.com/a-/ALV-UjU3QnV1GdpKDMZGlAsDZ1xpC2WNmv49KJdCdJZfv-v_CkZVHG440g=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116918513905681160852?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false","The food here was a bit varying in quality at first but now this dining hall has consistently decent food just like Brittain. Sometimes, the food is even quite good.",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","false","/g/11bwkb7t4r","en","5","33.7710288","-84.3912978","v v","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-09-25T06:48:34.652Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNlLTRYRndnRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlLTRYRndnRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICe-4XFwgE%7CCgwIwvO_mQYQ8PyptwI%7C?hl=en","111423335191278072515","7","https://lh3.googleusercontent.com/a/ACg8ocLTJhLD8EjMClnSb2-O0xd9BivpexD_Me4YFd-9yDh50hBE2g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111423335191278072515?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","1","Georgia","120 North Ave NW","false","The black lady with glasses who is always in front is a rude horrible person. Do not eat here. Go to other dining halls....",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Jungeun","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-08-25T15:11:34.346Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR1NWRMSERREAE",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1NWRMSERREAE!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDu5dLHDQ%7CCgwIpqKemAYQ4JubpQE%7C?hl=en","110395876007790829595","351","https://lh3.googleusercontent.com/a-/ALV-UjWwlOdBfT9M9zAVwSKFDVtWBpM0jhr1hs3yNSLf-SP2GFm4boM_lw=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/110395876007790829595?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","3","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Mert Enes Yurtseven","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-08-18T19:25:53.869Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR1MnRQVDNnRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1MnRQVDNnRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDu2tPT3gE%7CCgwIwaT6lwYQwOzMngM%7C?hl=en","117145620953021153125","3","https://lh3.googleusercontent.com/a/ACg8ocJIFCXfwkRZfPsKqT2Tss97DM7Biqpn7X3VmmrIai3kJLEZrQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117145620953021153125?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","5","33.7710288","-84.3912978","Erin Leal","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-08-08T12:00:08.781Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN1bDVYaVBREAE",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1bDVYaVBREAE!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICul5XiPQ%7CCgwIyPXDlwYQ4P_R9AI%7C?hl=en","104476178629437144081","224","https://lh3.googleusercontent.com/a-/ALV-UjVuIwRODrXDmBJyp7C70mOo2RdUCQxCwbT-dAE_H_JzwukXwrN5BQ=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/104476178629437144081?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","1","Georgia","120 North Ave NW","false","Dangerous place to consume food. Food poisoning regularly occurred and raw chicken was served on MULTIPLE occasions, despite complaints. The meat was literally light pink in the center. They have lots of empty stations with food and trash all over the floor. Worst dining hall at Georgia Tech.",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","1","33.7710288","-84.3912978","Akshay Kamath","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-04-21T14:45:23.953Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMybnVyX0R3EAE","https://lh3.googleusercontent.com/geougc-cs/ABOP9ps1nqllyiHDsxENbgbF6f3lvPPAMoVnRI2JIdYlcWJ_t104gWCWwpzrDGoHJ7_cHhjGpX4UA8Rz5hcetXL-p-VXHXStISqcM1ZRV4axaL7x-riQUOWJSUfn6D4rZbl4EEkNJh1E","https://lh3.googleusercontent.com/geougc-cs/ABOP9psBzPHcaQDlaA5k9iAlfbsrTieL3m24umcgwOThZLQKNQgxQpU_eDCCuTWbx4djZ4aBaFF6LNbUYP79yl8g97X9XzCysbAhDMkqVcXBN8xeqR03PL30IUBxUMrPCj6bD3C55Dfdrw","https://lh3.googleusercontent.com/geougc-cs/ABOP9puvFa5y5nRCbksXHdHXjFQ114Ey19oTFdxiHbIjTs3XjQ1yoTkrqvYcJ_qgd1GIuuU34KVEeZjBZ1xm4vOgsgzyrbGgGQgvl83CbZR-nwasf9EGB33w4lDP7KH7c2da9W1QJIc",,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMybnVyX0R3EAE!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIC2nur_Dw%7CCgwIg9yFkwYQ2NXWxgM%7C?hl=en","106839266832727671148","91","https://lh3.googleusercontent.com/a-/ALV-UjVhPgC5DBvLQK1qFutPaZ1fndqiFtVovBzj6BQPoKiBf3SOwNZODA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106839266832727671148?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false","Been here just once, so might be a biased opinion considering other reviews. I found the menu and the ambience here to be quite good.

Especially liked the sweet pizza with pineapple toppings - sounds like a crime to pizza but was delicious nonetheless 😛",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","false","/g/11bwkb7t4r","en","2","33.7710288","-84.3912978","Kimberly Donnarumma","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","3 years ago","2022-03-20T02:47:35.576Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURXc29Tdmt3RRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXc29Tdmt3RRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDWsoSvkwE%7CCgwIx6vakQYQkOvVkgI%7C?hl=en","105908337845639728232","1","https://lh3.googleusercontent.com/a/ACg8ocIGMM55gBgkmgaHJ2dpTX6Fotfiij90CwrWmFmPWRg-uXJpew=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105908337845639728232?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","1","Georgia","120 North Ave NW","false","william goees here. STEER CLEAR@!!!!",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Tarcarnesia Blackshear","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","4 years ago","2022-02-19T23:27:25.257Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNXektfZ3d3RRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXektfZ3d3RRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICWzK_gwwE%7CCgsI3fnFkAYQ-IDPeg%7C?hl=en","112264234622085493001","88","https://lh3.googleusercontent.com/a-/ALV-UjW7g89hulkSdXJGgqZUdCMO4BlHUG8E-IXrXjHilyZd0SOVOOsa=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/112264234622085493001?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
