topic,topic_name,admiration,amusement,annoyance,approval,caring,confusion,curiosity,disappointment,disapproval,gratitude,optimism
13,"13: [mixed] Campus Life & Student Experiences (n=2,548)",0.7848920935330275,1.3888992154650805,1.6619129541286268,0.9475859054993614,0.621618765849535,0.8367569343369499,0.7695384643050371,0.825663760649891,1.8636145039629357,0.3691050203440874,0.8816590999250672
14,14: [mixed] Campus Services & Administration (n=609),0.439579353315447,0.5157715919498973,0.5314617309930333,0.5506405964268319,0.3715422508525957,1.6618262990978272,1.531457407890708,0.6909002502909433,0.6764686878395877,1.610016420361248,0.8039650029968046
15,15: [high] Registration & Waitlists (n=932),0.23654718293155144,0.7189811719541915,1.3601599719432755,0.7376043482930026,0.24277814460217892,1.3320286678948936,1.0558625361455265,1.3543720571690485,0.93058376077323,0.9661579223964263,1.0506752936159958
16,16: [high] Email Phishing & Scams (n=659),0.38233162712717267,0.7308459978191413,1.2278459566568942,0.7760147009355227,1.7739873934866348,1.1671618881250962,0.8692159414720992,0.5402522209290334,1.2173843098066792,1.032392926821715,0.5681505783027494
17,17: [high] Campus Wildlife & Stray Animals (n=584),1.7257297416219641,1.2908420527294002,0.36947510750543067,0.7321209882029527,1.1623419388830347,0.8549299542824508,0.8928201766231572,0.6096339273839606,0.48266065263392355,1.0279214425496226,0.9370144087103168
18,18: [high] Computer Science Threads (n=493),1.1818448357304578,0.8495061514468896,0.5470929583751813,1.6154823380463674,0.45896395693555936,1.0127364975678523,1.4002301635832595,0.3282557750251088,1.407389963554808,1.1770708283313325,0.5841960229388545
19,19: [high] Voting & Elections (n=436),0.5056467304867109,0.7684523535106726,0.680478236988213,1.1152366483365,0.3459774170783345,0.990387489810962,0.8758613232876352,0.6681059054066091,1.6908450809278734,0.8720043063096798,0.5284562189153309
20,20: [high] Campus Recreation Center (n=361),1.2213959805662378,1.0441160094099307,0.2988552116110409,1.5327180147354629,1.984817813765182,1.1587670803570778,1.057826972170108,0.5379393808998736,0.8408765173524311,0.8868788512634971,0.7978078651214828
21,21: [mixed] Mascot & School Spirit (n=275),1.4888341134538583,1.7513727729556874,0.7846307737569874,0.45728198621446453,0.5485314685314685,0.9813839671763168,0.8812512391232514,0.8238623124448367,0.6307665927568367,0.2910575139146568,0.4189216571765168
22,22: [low] Campus News & Alerts (n=371),0.6791281462986706,1.919059583632448,1.090499306518724,0.6101201702861454,2.032967032967033,0.9820452771272444,0.7917800890595251,1.134119278779473,1.4026480836236934,0.6472303206997085,0.7763036099969146
24,24: [high] Campus Transportation (n=277),0.6253434036653598,1.8899211762785044,1.1684483544215065,0.7868992061211604,0.9529991668980837,1.315302519184865,0.742329563641728,0.7010690126529038,0.8610419418273605,1.1558240624769764,0.8317939041410983
25,25: [mixed] Subreddit Meta & Moderation (n=225),0.6298913556920169,0.7445449469570072,1.9179863358504137,0.6334202327563324,0.6704273504273504,0.9595754345723988,0.7506954999938809,0.43154692556634305,1.3491396567299005,0.6225396825396825,0.7680230381569475
26,26: [high] Laundry & Hygiene (n=283),0.6120852396300518,1.331893566773798,1.4295944972383274,0.4739789727546864,0.9327942375645555,1.0013237474281325,0.7006414445326203,0.8005729184534631,0.996020569392973,0.21212230475228963,0.7123888604812675
27,27: [high] Favorite Professors (n=303),6.808231649806454,1.105759822213377,0.3560618197742105,0.6363715209695244,0.6223026148768722,0.22267375492861974,0.3150788258691493,0.5340927296613156,0.14311948267997532,0.5943624974742372,0.095052356207543
28,28: [mixed] Campus Culture & Student Life (n=367),1.072703262418285,1.5976271000780469,0.7349232383623009,0.7995166425638913,0.4110249423600922,0.6986009848087542,0.5602868913590154,1.058289463241713,1.4770164595378925,0.2726185842184285,0.15695293695305465
